pic,source_file,CY_index,h11,h21,rk_bk,sq_bk,dp_bk,bk_match,hodge_match,rankS,h11_minus_rankS,pic_expected,kernel_dim_match,pic1_scale_k
2,Example_Files/Y.v15.txt,3667,11,34,9,17,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,3690,11,29,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,3698,11,33,9,14,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,3770,11,31,9,15,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,3778,11,31,9,17,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,3783,11,32,9,16,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4124,11,33,9,15,22,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4149,11,31,9,12,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4278,11,34,9,17,26,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4550,11,29,9,12,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4560,11,30,9,12,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4563,11,31,9,13,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4586,11,34,9,16,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4657,11,37,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4785,11,29,9,11,16,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4789,11,32,9,15,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4818,11,34,9,15,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4888,11,34,9,17,26,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4895,11,30,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4977,11,32,9,14,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4985,11,37,9,15,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,4993,11,39,9,18,26,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5010,11,39,9,13,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5024,11,41,9,16,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5066,11,43,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5071,11,39,9,13,16,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5090,11,39,9,14,16,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5095,11,51,9,11,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5444,11,36,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5458,11,36,9,17,25,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5501,11,39,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5507,11,34,9,16,25,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5706,11,34,9,20,33,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5770,11,37,9,13,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5830,11,37,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5898,11,37,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5963,11,37,9,13,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5973,11,37,9,16,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5993,11,34,9,13,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,5999,11,39,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,6469,11,37,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,6514,11,39,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,6519,11,39,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,6616,11,39,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,6966,11,29,9,13,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7002,11,34,9,14,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7061,11,37,9,17,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7141,11,34,9,16,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7164,11,31,9,17,28,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7170,11,30,9,15,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7174,11,37,9,14,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7180,11,35,9,13,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7251,11,35,9,16,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7254,11,39,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7260,11,34,9,13,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7263,11,34,9,16,25,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7291,11,34,9,17,25,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7297,11,34,9,16,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7303,11,35,9,15,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7324,11,35,9,14,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7326,11,31,9,13,22,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7331,11,35,9,9,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7512,11,37,9,17,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7584,11,36,9,17,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7599,11,34,9,12,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7614,11,34,9,15,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7669,11,33,9,16,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7684,11,34,9,17,25,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7685,11,32,9,12,16,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7707,11,35,9,15,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7969,11,44,9,16,25,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,7991,11,31,9,17,26,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8350,11,44,9,12,16,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8360,11,43,9,12,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8478,11,39,9,13,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8500,11,43,9,14,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8553,11,37,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8577,11,31,9,15,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8643,11,37,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8657,11,37,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8725,11,36,9,11,13,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8780,11,32,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8782,11,29,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,8865,11,39,9,12,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,9189,11,32,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,9279,11,33,9,13,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,9367,11,43,9,13,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,9746,11,37,9,14,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,9950,11,38,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,10835,11,39,9,13,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,11800,11,33,9,14,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,11828,11,36,9,17,26,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,11858,11,32,9,17,22,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,11885,11,29,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,11968,11,33,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12085,11,29,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12164,11,34,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12171,11,34,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12280,11,34,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12281,11,34,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12333,11,33,9,14,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12336,11,32,9,13,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12749,11,31,9,18,29,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12761,11,31,9,16,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12797,11,36,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12929,11,38,9,16,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12972,11,32,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,12989,11,34,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,13149,11,33,9,13,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,13234,11,31,9,15,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,13252,11,33,9,13,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,13417,11,33,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,13657,11,40,9,12,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,13659,11,41,9,13,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,13726,11,39,9,12,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,13739,11,39,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,13765,11,39,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,14265,11,35,9,12,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,14324,11,33,9,11,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,14514,11,29,9,12,16,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,14545,11,34,9,12,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,14630,11,32,9,13,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,14675,11,33,9,15,22,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,14729,11,32,9,13,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,15076,11,37,9,13,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,15125,11,36,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,15213,11,36,9,13,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,15438,11,36,9,12,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,15686,11,29,9,11,16,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,15779,11,32,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,15971,11,33,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,16222,11,38,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,16408,11,39,9,11,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,16423,11,33,9,15,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,16481,11,38,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,16974,11,35,9,13,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17032,11,37,9,13,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17034,11,37,9,14,16,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17435,11,50,9,15,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17436,11,33,9,18,33,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17437,11,29,9,12,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17464,11,36,9,18,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17471,11,38,9,16,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17484,11,34,9,17,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17548,11,31,9,17,28,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17714,11,31,9,13,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17725,11,36,9,17,25,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17741,12,29,10,20,31,True,True,10,2,2,True,
2,Example_Files/Y.v15.txt,17767,11,44,9,14,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17774,11,45,9,12,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17793,11,36,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,17880,11,39,9,18,22,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18092,11,41,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18194,11,41,9,16,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18264,11,36,9,14,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18278,11,36,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18427,11,34,9,14,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18582,11,33,9,12,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18699,11,32,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18701,11,32,9,14,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18703,11,30,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18715,11,34,9,16,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18783,12,29,10,17,26,True,True,10,2,2,True,
2,Example_Files/Y.v15.txt,18784,11,29,9,12,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,18873,12,29,10,22,31,True,True,10,2,2,True,
2,Example_Files/Y.v15.txt,18888,11,34,9,20,33,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,19060,11,34,9,19,26,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,19114,11,42,9,13,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,19119,11,39,9,13,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,19217,11,31,9,15,26,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,19289,11,34,9,15,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,19304,11,32,9,13,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,19305,11,31,9,15,26,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,19309,11,32,9,13,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,19319,11,36,9,12,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,19675,11,50,9,13,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,20667,11,36,9,12,14,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,20673,11,31,9,17,30,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,20940,11,41,9,17,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21017,11,47,9,15,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21285,11,36,9,17,25,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21397,11,43,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21494,11,38,9,14,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21586,11,43,9,15,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21674,11,38,9,15,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21706,11,37,9,15,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21709,11,43,9,15,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21747,11,41,9,17,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21850,11,39,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,21897,11,37,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,22050,11,32,9,16,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,22065,11,43,9,15,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,22094,11,35,9,15,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,22096,11,34,9,13,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,22133,11,37,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,22298,11,35,9,15,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,22355,11,36,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,22358,11,35,9,14,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,23029,11,45,9,12,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,23493,11,46,9,12,15,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,23682,11,45,9,13,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,23833,11,46,9,16,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,23934,11,43,9,14,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,24064,11,41,9,15,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,24272,11,38,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,24353,11,41,9,18,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,24636,11,32,9,17,22,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,25033,11,43,9,15,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,25050,11,43,9,15,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,25324,11,38,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,25335,11,33,9,12,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,25406,11,37,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,25420,11,37,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,25757,11,38,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,25966,11,37,9,17,25,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,25978,11,37,9,11,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26014,11,36,9,12,16,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26077,11,32,9,16,22,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26173,11,34,9,14,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26191,11,36,9,18,26,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26213,11,32,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26324,11,38,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26594,11,43,9,13,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26611,11,37,9,16,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26612,11,34,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26628,11,38,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26700,11,31,9,17,29,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,26888,11,41,9,17,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,27145,11,35,9,11,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,27337,11,34,9,13,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,27374,11,34,9,12,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,27527,11,30,9,17,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,27675,11,34,9,16,23,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,27807,11,34,9,12,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,27988,11,37,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,27995,11,34,9,15,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,28002,11,34,9,12,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,28184,11,37,9,15,24,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,28505,11,39,9,16,26,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,28645,11,35,9,16,20,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,28682,11,37,9,14,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,28827,11,29,9,12,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,28841,11,30,9,15,21,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,28860,11,29,9,9,18,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,28876,11,29,9,13,19,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,29304,11,52,9,15,17,True,True,9,2,2,True,
2,Example_Files/Y.v15.txt,29463,11,47,9,13,16,True,True,9,2,2,True,
2,Example_Files/Y.v16.txt,166,12,43,10,15,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,258,12,31,10,15,17,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,277,12,28,10,18,26,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,292,12,29,10,15,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,301,12,29,10,17,26,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,372,12,31,10,17,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,435,12,31,10,15,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,444,12,34,10,18,22,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,446,12,31,10,19,24,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,461,12,32,10,15,18,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,499,12,33,10,16,23,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,506,12,32,10,16,23,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,537,12,34,10,16,22,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,538,12,34,10,16,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,671,12,42,10,18,26,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,679,12,44,10,15,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,701,12,40,10,17,26,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,704,12,40,10,18,26,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,709,12,40,10,15,22,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,764,12,35,10,18,25,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,779,12,31,10,16,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,827,12,32,10,16,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,847,12,32,10,18,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,889,12,30,10,20,28,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,972,12,33,10,18,25,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,996,12,28,10,17,26,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1031,12,38,10,18,26,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1037,12,34,10,15,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1041,12,36,10,19,24,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1049,12,36,10,18,27,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1068,12,34,10,19,24,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1343,12,36,10,17,18,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1360,12,35,10,16,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1416,12,36,10,16,18,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1472,12,36,10,16,18,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1478,12,36,10,17,18,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1489,12,34,10,16,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1578,12,34,10,15,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1591,12,34,10,15,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1634,12,31,10,16,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1637,12,34,10,19,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1649,12,33,10,18,22,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1802,12,34,10,14,16,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1856,12,36,10,19,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1880,12,36,10,17,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1881,12,36,10,17,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1908,12,34,10,14,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,1973,12,38,10,18,24,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2008,12,39,10,17,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2011,12,38,10,19,24,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2058,12,34,10,16,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2203,12,34,10,16,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2206,12,36,10,17,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2413,12,36,10,16,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2427,12,34,10,16,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2540,12,34,10,16,19,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2703,12,33,10,19,25,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2800,12,31,10,18,23,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2821,12,30,10,14,18,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,2878,12,33,10,20,22,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3042,12,32,10,16,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3063,12,30,10,19,28,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3122,12,32,10,18,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3250,12,31,10,17,23,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3313,12,33,10,18,22,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3397,12,34,10,17,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3585,12,36,10,17,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3620,12,33,10,17,20,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3636,12,32,10,16,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3684,12,32,10,16,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3690,12,30,10,14,18,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3704,12,32,10,13,16,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3778,12,32,10,14,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3797,12,32,10,18,21,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3817,12,26,10,14,16,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3862,12,31,10,17,23,True,True,10,2,2,True,
2,Example_Files/Y.v16.txt,3865,12,32,10,16,21,True,True,10,2,2,True,
